	protein	disease	value
1575	0	1856	1
1576	0	1857	1
1577	0	1858	1
1578	0	1859	1
1579	0	1860	1
1580	0	1861	1
1581	0	1862	1
1582	0	1863	1
1583	0	1864	1
1584	0	1865	1
1585	0	1866	1
1586	0	1867	1
1587	0	1868	1
1588	0	1869	1
1589	0	1870	1
1590	0	1871	1
1591	0	1872	1
1592	0	1873	1
1593	0	1874	1
1594	0	1875	1
1595	0	1876	1
1596	0	1877	1
1597	0	1878	1
1598	0	1879	1
1599	0	1880	1
1600	0	1881	1
1601	0	1882	1
1602	0	1883	1
1603	0	1884	1
1604	0	1885	1
1605	0	1886	1
1606	0	1887	1
1607	0	1888	1
1608	0	1889	1
1609	0	1890	1
1610	0	1891	1
1611	0	1892	1
1612	0	1893	1
1613	0	1894	1
1614	0	1895	1
1615	0	1896	1
1616	0	1897	1
1617	0	1898	1
1618	0	1899	1
1619	0	1900	1
1620	0	1901	1
1621	0	1902	1
1622	0	1903	1
1623	0	1904	1
1624	0	1905	1
1625	0	1906	1
1626	0	1907	1
1627	0	1908	1
1628	0	1909	1
1629	0	1910	1
1630	0	1911	1
1631	0	1912	1
1632	0	1913	1
1633	0	1914	1
1634	0	1915	1
1635	0	1916	1
1636	0	1917	1
1637	0	1918	1
1638	0	1919	1
1639	0	1920	1
1640	0	1921	1
1641	0	1922	1
1642	0	1923	1
1643	0	1924	1
1644	0	1925	1
1645	0	1926	1
1646	0	1927	1
1647	0	1928	1
1648	0	1930	1
1649	0	1931	1
1650	0	1933	1
1651	0	1935	1
1652	0	1937	1
1653	0	1939	1
1654	0	1940	1
1655	0	1941	1
1656	0	1942	1
1657	0	1943	1
1658	0	1944	1
1659	0	1948	1
1660	0	1949	1
1661	0	1950	1
1662	0	1951	1
1663	0	1952	1
1664	0	1953	1
1665	0	1954	1
1666	0	1957	1
1667	0	1958	1
1668	0	1959	1
1669	0	1960	1
1670	0	1961	1
1671	0	1962	1
1672	0	1963	1
1673	0	1965	1
1674	0	1966	1
1675	0	1967	1
1676	0	1968	1
1677	0	1969	1
1678	0	1971	1
1679	0	1972	1
1680	0	1973	1
1681	0	1974	1
1682	0	1975	1
1683	0	1976	1
1684	0	1977	1
1685	0	1979	1
1686	0	1980	1
1687	0	1981	1
1688	0	1982	1
1689	0	1983	1
1690	0	1985	1
1691	0	1987	1
1692	0	1988	1
1693	0	1989	1
1694	0	1990	1
1695	0	1991	1
1696	0	1992	1
1697	0	1993	1
1698	0	1994	1
1699	0	1995	1
1700	0	1996	1
1701	0	1997	1
1702	0	1998	1
1703	0	1999	1
1704	0	2000	1
1705	0	2001	1
1706	0	2002	1
1707	0	2003	1
1708	0	2004	1
1709	0	2005	1
1710	0	2006	1
1711	0	2007	1
1712	0	2008	1
1713	0	2009	1
1714	0	2012	1
1715	0	2013	1
1716	0	2014	1
1717	0	2015	1
1718	0	2017	1
1719	0	2018	1
1720	0	2019	1
1721	0	2020	1
1722	0	2022	1
1723	0	2023	1
1724	0	2024	1
1725	0	2025	1
1726	0	2026	1
1727	0	2027	1
1728	0	2029	1
1729	0	2030	1
1730	0	2031	1
1731	0	2032	1
1732	0	2036	1
1733	0	2037	1
1734	0	2038	1
1735	0	2039	1
1736	0	2040	1
1737	0	2041	1
1738	0	2042	1
1739	0	2043	1
1740	0	2044	1
1741	0	2045	1
1742	0	2046	1
1743	0	2047	1
1744	0	2048	1
1745	0	2049	1
1746	0	2050	1
1747	0	2051	1
1748	0	2052	1
1749	0	2053	1
1750	0	2054	1
1751	0	2055	1
1752	0	2056	1
1753	0	2057	1
1754	0	2058	1
1755	0	2059	1
1756	0	2062	1
1757	0	2065	1
1758	0	2068	1
1759	0	2069	1
1760	0	2070	1
1761	0	2071	1
1762	0	2072	1
1763	0	2073	1
1764	0	2074	1
1765	0	2075	1
1766	0	2076	1
1767	0	2077	1
1768	0	2079	1
1769	0	2080	1
1770	0	2081	1
1771	0	2082	1
1772	0	2083	1
1773	0	2084	1
1774	0	2085	1
1775	0	2086	1
1776	0	2087	1
1777	0	2088	1
1778	0	2089	1
1779	0	2090	1
1780	0	2093	1
1781	0	2094	1
1782	0	2096	1
1783	0	2100	1
1784	0	2101	1
1785	0	2102	1
1786	0	2103	1
1787	0	2104	1
1788	0	2106	1
1789	0	2107	1
1790	0	2108	1
1791	0	2109	1
1792	0	2110	1
1793	0	2111	1
1794	0	2114	1
1795	0	2115	1
1796	0	2118	1
1797	0	2119	1
1798	0	2120	1
1799	0	2123	1
1800	0	2126	1
1801	0	2127	1
1802	0	2131	1
1803	0	2134	1
1804	0	2136	1
1805	0	2138	1
1806	0	2139	1
1807	0	2140	1
1808	0	2141	1
1809	0	2143	1
1810	0	2144	1
1811	0	2145	1
1812	0	2146	1
1813	0	2148	1
1814	0	2149	1
1815	0	2150	1
1816	0	2152	1
1817	0	2153	1
1818	0	2154	1
1819	0	2155	1
1820	0	2156	1
1821	0	2159	1
1822	0	2161	1
1823	0	2162	1
1824	0	2163	1
1825	0	2164	1
1826	0	2167	1
1827	0	2168	1
1828	0	2169	1
1829	0	2170	1
1830	0	2171	1
1831	0	2172	1
1832	0	2173	1
1833	0	2175	1
1834	0	2176	1
1835	0	2177	1
1836	0	2178	1
1837	0	2179	1
1838	0	2181	1
1839	0	2185	1
1840	0	2186	1
1841	0	2187	1
1842	0	2190	1
1843	0	2191	1
1844	0	2192	1
1845	0	2193	1
1846	0	2195	1
1847	0	2196	1
1848	0	2199	1
1849	0	2200	1
1850	0	2201	1
1851	0	2203	1
1852	0	2205	1
1853	0	2206	1
1854	0	2207	1
1855	0	2210	1
1856	0	2211	1
1857	0	2212	1
1858	0	2213	1
1859	0	2217	1
1860	0	2219	1
1861	0	2221	1
1862	0	2225	1
1863	0	2227	1
1864	0	2229	1
1865	0	2230	1
1866	0	2231	1
1867	0	2232	1
1868	0	2233	1
1869	0	2234	1
1870	0	2237	1
1871	0	2239	1
1872	0	2240	1
1873	0	2241	1
1874	0	2242	1
1875	0	2244	1
1876	0	2246	1
1877	0	2248	1
1878	0	2249	1
1879	0	2250	1
1880	0	2251	1
1881	0	2252	1
1882	0	2253	1
1883	0	2254	1
1884	0	2255	1
1885	0	2256	1
1886	0	2257	1
1887	0	2259	1
1888	0	2262	1
1889	0	2263	1
1890	0	2265	1
1891	0	2266	1
1892	0	2267	1
1893	0	2268	1
1894	0	2269	1
1895	0	2270	1
1896	0	2271	1
1897	0	2273	1
1898	0	2275	1
1899	0	2281	1
1900	0	2284	1
1901	0	2285	1
1902	0	2287	1
1903	0	2288	1
1904	0	2290	1
1905	0	2291	1
1906	0	2295	1
1907	0	2296	1
1908	0	2297	1
1909	0	2301	1
1910	0	2304	1
1911	0	2305	1
1912	0	2307	1
1913	0	2313	1
1914	0	2314	1
1915	0	2315	1
1916	0	2316	1
1917	0	2317	1
1918	0	2318	1
1919	0	2319	1
1920	0	2322	1
1921	0	2324	1
1922	0	2329	1
1923	0	2330	1
1924	0	2331	1
1925	0	2332	1
1926	0	2334	1
1927	0	2335	1
1928	0	2336	1
1929	0	2337	1
1930	0	2338	1
1931	0	2341	1
1932	0	2342	1
1933	0	2343	1
1934	0	2344	1
1935	0	2347	1
1936	0	2351	1
1937	0	2354	1
1938	0	2355	1
1939	0	2357	1
1940	0	2371	1
1941	0	2376	1
1942	0	2378	1
1943	0	2383	1
1944	0	2388	1
1945	0	2389	1
1946	0	2390	1
1947	0	2391	1
1948	0	2392	1
1949	0	2393	1
1950	0	2394	1
1951	0	2395	1
1952	0	2398	1
1953	0	2400	1
1954	0	2401	1
1955	0	2402	1
1956	0	2406	1
1957	0	2455	1
1958	0	2456	1
1959	0	2474	1
1960	1	177	1
1961	1	178	1
1962	1	179	1
1963	1	180	1
1964	1	181	1
1965	1	182	1
1966	1	183	1
1967	1	184	1
1968	1	185	1
1969	1	186	1
1970	1	187	1
1971	1	188	1
1972	1	189	1
1973	1	190	1
1974	1	191	1
1975	1	192	1
1976	1	193	1
1977	1	194	1
1978	1	195	1
1979	1	196	1
1980	1	197	1
1981	1	198	1
1982	1	199	1
1983	1	200	1
1984	1	201	1
1985	1	202	1
1986	1	203	1
1987	1	204	1
1988	1	205	1
1989	1	206	1
1990	1	207	1
1991	1	208	1
1992	1	209	1
1993	1	210	1
1994	1	211	1
1995	1	212	1
1996	1	213	1
1997	1	214	1
1998	1	215	1
1999	1	216	1
2000	1	217	1
2001	1	218	1
2002	1	219	1
2003	1	220	1
2004	1	221	1
2005	1	222	1
2006	1	223	1
2007	1	224	1
2008	1	225	1
2009	1	226	1
2010	1	227	1
2011	1	228	1
2012	1	229	1
2013	1	230	1
2014	1	231	1
2015	1	232	1
2016	1	233	1
2017	1	234	1
2018	1	235	1
2019	1	236	1
2020	1	237	1
2021	1	238	1
2022	1	240	1
2023	1	241	1
2024	1	242	1
2025	1	244	1
2026	1	245	1
2027	1	246	1
2028	1	247	1
2029	1	248	1
2030	1	249	1
2031	1	250	1
2032	1	251	1
2033	1	252	1
2034	1	254	1
2035	1	255	1
2036	1	256	1
2037	1	257	1
2038	1	258	1
2039	1	259	1
2040	1	260	1
2041	1	261	1
2042	1	262	1
2043	1	263	1
2044	1	264	1
2045	1	265	1
2046	1	266	1
2047	1	268	1
2048	1	269	1
2049	1	270	1
2050	1	271	1
2051	1	273	1
2052	1	274	1
2053	1	275	1
2054	1	276	1
2055	1	277	1
2056	1	278	1
2057	1	279	1
2058	1	280	1
2059	1	281	1
2060	1	282	1
2061	1	283	1
2062	1	284	1
2063	1	285	1
2064	1	286	1
2065	1	287	1
2066	1	288	1
2067	1	289	1
2068	1	290	1
2069	1	291	1
2070	1	292	1
2071	1	293	1
2072	1	294	1
2073	1	295	1
2074	1	296	1
2075	1	297	1
2076	1	298	1
2077	1	299	1
2078	1	300	1
2079	1	301	1
2080	1	302	1
2081	1	303	1
2082	1	304	1
2083	1	305	1
2084	1	306	1
2085	1	307	1
2086	1	308	1
2087	1	309	1
2088	1	310	1
2089	1	311	1
2090	1	312	1
2091	1	313	1
2092	1	314	1
2093	1	315	1
2094	1	316	1
2095	1	317	1
2096	1	318	1
2097	1	319	1
2098	1	320	1
2099	1	321	1
2100	1	322	1
2101	1	323	1
2102	1	324	1
2103	1	325	1
2104	1	326	1
2105	1	328	1
2106	1	330	1
2107	1	331	1
2108	1	332	1
2109	1	333	1
2110	1	335	1
2111	1	336	1
2112	1	337	1
2113	1	338	1
2114	1	339	1
2115	1	340	1
2116	1	341	1
2117	1	342	1
2118	1	343	1
2119	1	344	1
2120	1	345	1
2121	1	346	1
2122	1	347	1
2123	1	348	1
2124	1	349	1
2125	1	350	1
2126	1	351	1
2127	1	352	1
2128	1	353	1
2129	1	354	1
2130	1	355	1
2131	1	356	1
2132	1	357	1
2133	1	358	1
2134	1	359	1
2135	1	360	1
2136	1	361	1
2137	1	362	1
2138	1	363	1
2139	1	364	1
2140	1	365	1
2141	1	366	1
2142	1	367	1
2143	1	368	1
2144	1	369	1
2145	1	370	1
2146	1	371	1
2147	1	372	1
2148	1	373	1
2149	1	374	1
2150	1	375	1
2151	1	376	1
2152	1	377	1
2153	1	378	1
2154	1	379	1
2155	1	380	1
2156	1	381	1
2157	1	382	1
2158	1	383	1
2159	1	384	1
2160	1	385	1
2161	1	386	1
2162	1	387	1
2163	1	388	1
2164	1	389	1
2165	1	390	1
2166	1	391	1
2167	1	392	1
2168	1	393	1
2169	1	394	1
2170	1	395	1
2171	1	396	1
2172	1	397	1
2173	1	399	1
2174	1	400	1
2175	1	402	1
2176	1	403	1
2177	1	404	1
2178	1	405	1
2179	1	406	1
2180	1	407	1
2181	1	408	1
2182	1	409	1
2183	1	410	1
2184	1	411	1
2185	1	412	1
2186	1	413	1
2187	1	414	1
2188	1	415	1
2189	1	416	1
2190	1	417	1
2191	1	419	1
2192	1	420	1
2193	1	421	1
2194	1	422	1
2195	1	423	1
2196	1	424	1
2197	1	425	1
2198	1	426	1
2199	1	427	1
2200	1	428	1
2201	1	429	1
2202	1	430	1
2203	1	431	1
2204	1	432	1
2205	1	433	1
2206	1	434	1
2207	1	435	1
2208	1	436	1
2209	1	437	1
2210	1	438	1
2211	1	439	1
2212	1	440	1
2213	1	441	1
2214	1	442	1
2215	1	443	1
2216	1	444	1
2217	1	445	1
2218	1	446	1
2219	1	447	1
2220	1	448	1
2221	1	449	1
2222	1	450	1
2223	1	451	1
2224	1	452	1
2225	1	453	1
2226	1	454	1
2227	1	455	1
2228	1	456	1
2229	1	457	1
2230	1	458	1
2231	1	459	1
2232	1	460	1
2233	1	462	1
2234	1	463	1
2235	1	464	1
2236	1	465	1
2237	1	466	1
2238	1	467	1
2239	1	468	1
2240	1	469	1
2241	1	470	1
2242	1	471	1
2243	1	472	1
2244	1	473	1
2245	1	474	1
2246	1	475	1
2247	1	476	1
2248	1	478	1
2249	1	479	1
2250	1	480	1
2251	1	481	1
2252	1	482	1
2253	1	483	1
2254	1	484	1
2255	1	485	1
2256	1	487	1
2257	1	488	1
2258	1	489	1
2259	1	490	1
2260	1	491	1
2261	1	492	1
2262	1	493	1
2263	1	494	1
2264	1	495	1
2265	1	496	1
2266	1	497	1
2267	1	498	1
2268	1	499	1
2269	1	500	1
2270	1	501	1
2271	1	502	1
2272	1	503	1
2273	1	504	1
2274	1	506	1
2275	1	507	1
2276	1	508	1
2277	1	510	1
2278	1	511	1
2279	1	512	1
2280	1	513	1
2281	1	514	1
2282	1	515	1
2283	1	517	1
2284	1	518	1
2285	1	520	1
2286	1	521	1
2287	1	522	1
2288	1	523	1
2289	1	525	1
2290	1	527	1
2291	1	530	1
2292	1	531	1
2293	1	532	1
2294	1	534	1
2295	1	536	1
2296	1	538	1
2297	1	540	1
2298	1	541	1
2299	1	543	1
2300	1	544	1
2301	1	545	1
2302	1	546	1
2303	1	547	1
2304	1	548	1
2305	1	549	1
2306	1	550	1
2307	1	551	1
2308	1	552	1
2309	1	553	1
2310	1	554	1
2311	1	555	1
2312	1	556	1
2313	1	557	1
2314	1	558	1
2315	1	559	1
2316	1	560	1
2317	1	561	1
2318	1	562	1
2319	1	563	1
2320	1	564	1
2321	1	565	1
2322	1	566	1
2323	1	567	1
2324	1	568	1
2325	1	569	1
2326	1	570	1
2327	1	571	1
2328	1	573	1
2329	1	574	1
2330	1	575	1
2331	1	576	1
2332	1	577	1
2333	1	578	1
2334	1	579	1
2335	1	580	1
2336	1	581	1
2337	1	582	1
2338	1	583	1
2339	1	584	1
2340	1	585	1
2341	1	586	1
2342	1	587	1
2343	1	588	1
2344	1	590	1
2345	1	591	1
2346	1	594	1
2347	1	595	1
2348	1	596	1
2349	1	597	1
2350	1	598	1
2351	1	599	1
2352	1	600	1
2353	1	601	1
2354	1	602	1
2355	1	603	1
2356	1	604	1
2357	1	605	1
2358	1	606	1
2359	1	607	1
2360	1	608	1
2361	1	609	1
2362	1	610	1
2363	1	611	1
2364	1	612	1
2365	1	613	1
2366	1	614	1
2367	1	615	1
2368	1	616	1
2369	1	617	1
2370	1	618	1
2371	1	619	1
2372	1	620	1
2373	1	621	1
2374	1	622	1
2375	1	623	1
2376	1	624	1
2377	1	625	1
2378	1	626	1
2379	1	627	1
2380	1	628	1
2381	1	629	1
2382	1	630	1
2383	1	631	1
2384	1	632	1
2385	1	633	1
2386	1	634	1
2387	1	635	1
2388	1	637	1
2389	1	638	1
2390	1	639	1
2391	1	640	1
2392	1	641	1
2393	1	642	1
2394	1	643	1
2395	1	644	1
2396	1	645	1
2397	1	646	1
2398	1	647	1
2399	1	648	1
2400	1	649	1
2401	1	650	1
2402	1	651	1
2403	1	652	1
2404	1	653	1
2405	1	654	1
2406	1	655	1
2407	1	656	1
2408	1	657	1
2409	1	658	1
2410	1	659	1
2411	1	660	1
2412	1	661	1
2413	1	662	1
2414	1	663	1
2415	1	664	1
2416	1	665	1
2417	1	666	1
2418	1	667	1
2419	1	668	1
2420	1	669	1
2421	1	670	1
2422	1	671	1
2423	1	672	1
2424	1	673	1
2425	1	674	1
2426	1	675	1
2427	1	676	1
2428	1	677	1
2429	1	678	1
2430	1	679	1
2431	1	680	1
2432	1	681	1
2433	1	682	1
2434	1	683	1
2435	1	684	1
2436	1	685	1
2437	1	686	1
2438	1	687	1
2439	1	688	1
2440	1	689	1
2441	1	690	1
2442	1	691	1
2443	1	692	1
2444	1	693	1
2445	1	694	1
2446	1	695	1
2447	1	696	1
2448	1	697	1
2449	1	698	1
2450	1	699	1
2451	1	700	1
2452	1	701	1
2453	1	702	1
2454	1	703	1
2455	1	704	1
2456	1	705	1
2457	1	706	1
2458	1	707	1
2459	1	708	1
2460	1	709	1
2461	1	710	1
2462	1	711	1
2463	1	712	1
2464	1	713	1
2465	1	714	1
2466	1	715	1
2467	1	716	1
2468	1	717	1
2469	1	718	1
2470	1	719	1
2471	1	720	1
2472	1	721	1
2473	1	722	1
2474	1	723	1
2475	1	724	1
2476	1	725	1
2477	1	726	1
2478	1	727	1
2479	1	728	1
2480	1	729	1
2481	1	730	1
2482	1	731	1
2483	1	732	1
2484	1	733	1
2485	1	734	1
2486	1	735	1
2487	1	736	1
2488	1	737	1
2489	1	738	1
2490	1	739	1
2491	1	740	1
2492	1	741	1
2493	1	742	1
2494	1	743	1
2495	1	744	1
2496	1	745	1
2497	1	746	1
2498	1	747	1
2499	1	748	1
2500	1	749	1
2501	1	750	1
2502	1	751	1
2503	1	752	1
2504	1	753	1
2505	1	754	1
2506	1	755	1
2507	1	756	1
2508	1	757	1
2509	1	758	1
2510	1	759	1
2511	1	760	1
2512	1	761	1
2513	1	762	1
2514	1	763	1
2515	1	764	1
2516	1	765	1
2517	1	766	1
2518	1	767	1
2519	1	768	1
2520	1	769	1
2521	1	770	1
2522	1	771	1
2523	1	772	1
2524	1	773	1
2525	1	774	1
2526	1	775	1
2527	1	776	1
2528	1	777	1
2529	1	778	1
2530	1	779	1
2531	1	780	1
2532	1	781	1
2533	1	782	1
2534	1	783	1
2535	1	784	1
2536	1	785	1
2537	1	786	1
2538	1	787	1
2539	1	788	1
2540	1	789	1
2541	1	790	1
2542	1	791	1
2543	1	792	1
2544	1	793	1
2545	1	794	1
2546	1	795	1
2547	1	796	1
2548	1	797	1
2549	1	798	1
2550	1	799	1
2551	1	800	1
2552	1	801	1
2553	1	802	1
2554	1	803	1
2555	1	804	1
2556	1	805	1
2557	1	806	1
2558	1	807	1
2559	1	808	1
2560	1	809	1
2561	1	810	1
2562	1	811	1
2563	1	812	1
2564	1	813	1
2565	1	814	1
2566	1	815	1
2567	1	816	1
2568	1	817	1
2569	1	818	1
2570	1	819	1
2571	1	820	1
2572	1	821	1
2573	1	822	1
2574	1	823	1
2575	1	824	1
2576	1	825	1
2577	1	826	1
2578	1	827	1
2579	1	828	1
2580	1	829	1
2581	1	830	1
2582	1	831	1
2583	1	832	1
2584	1	833	1
2585	1	834	1
2586	1	835	1
2587	1	836	1
2588	1	837	1
2589	1	838	1
2590	1	839	1
2591	1	840	1
2592	1	841	1
2593	1	842	1
2594	1	843	1
2595	1	844	1
2596	1	845	1
2597	1	846	1
2598	1	847	1
2599	1	848	1
2600	1	849	1
2601	1	850	1
2602	1	851	1
2603	1	852	1
2604	1	853	1
2605	1	854	1
2606	1	855	1
2607	1	856	1
2608	1	857	1
2609	1	858	1
2610	1	859	1
2611	1	860	1
2612	1	861	1
2613	1	862	1
2614	1	863	1
2615	1	864	1
2616	1	865	1
2617	1	866	1
2618	1	867	1
2619	1	868	1
2620	1	869	1
2621	1	870	1
2622	1	871	1
2623	1	872	1
2624	1	873	1
2625	1	874	1
2626	1	875	1
2627	1	876	1
2628	1	877	1
2629	1	878	1
2630	1	879	1
2631	1	880	1
2632	1	881	1
2633	1	882	1
2634	1	883	1
2635	1	884	1
2636	1	885	1
2637	1	886	1
2638	1	887	1
2639	1	888	1
2640	1	889	1
2641	1	890	1
2642	1	891	1
2643	1	892	1
2644	1	893	1
2645	1	894	1
2646	1	895	1
2647	1	896	1
2648	1	897	1
2649	1	898	1
2650	1	899	1
2651	1	900	1
2652	1	901	1
2653	1	902	1
2654	1	903	1
2655	1	904	1
2656	1	905	1
2657	1	906	1
2658	1	907	1
2659	1	908	1
2660	1	909	1
2661	1	910	1
2662	1	911	1
2663	1	912	1
2664	1	913	1
2665	1	914	1
2666	1	915	1
2667	1	916	1
2668	1	917	1
2669	1	918	1
2670	1	919	1
2671	1	920	1
2672	1	921	1
2673	1	922	1
2674	1	923	1
2675	1	924	1
2676	1	925	1
2677	1	926	1
2678	1	927	1
2679	1	928	1
2680	1	929	1
2681	1	930	1
2682	1	931	1
2683	1	932	1
2684	1	934	1
2685	1	935	1
2686	1	936	1
2687	1	937	1
2688	1	939	1
2689	1	941	1
2690	1	944	1
2691	1	945	1
2692	1	946	1
2693	1	947	1
2694	1	948	1
2695	1	949	1
2696	1	950	1
2697	1	954	1
2698	1	955	1
2699	1	958	1
2700	1	959	1
2701	1	960	1
2702	1	961	1
2703	1	962	1
2704	1	964	1
2705	1	966	1
2706	1	967	1
2707	1	968	1
2708	1	969	1
2709	1	970	1
2710	1	971	1
2711	1	973	1
2712	1	974	1
2713	1	975	1
2714	1	977	1
2715	1	978	1
2716	1	979	1
2717	1	980	1
2718	1	983	1
2719	1	984	1
2720	1	985	1
2721	1	986	1
2722	1	987	1
2723	1	991	1
2724	1	997	1
2725	1	998	1
2726	1	999	1
2727	1	1000	1
2728	1	1001	1
2729	1	1003	1
2730	1	1004	1
2731	1	1006	1
2732	1	1007	1
2733	1	1008	1
2734	1	1009	1
2735	1	1011	1
2736	1	1012	1
2737	1	1013	1
2738	1	1014	1
2739	1	1016	1
2740	1	1019	1
2741	1	1020	1
2742	1	1022	1
2743	1	1023	1
2744	1	1024	1
2745	1	1026	1
2746	1	1028	1
2747	1	1029	1
2748	1	1030	1
2749	1	1034	1
2750	1	1035	1
2751	1	1037	1
2752	1	1038	1
2753	1	1039	1
2754	1	1040	1
2755	1	1041	1
2756	1	1043	1
2757	1	1044	1
2758	1	1046	1
2759	1	1048	1
2760	1	1049	1
2761	1	1050	1
2762	1	1051	1
2763	1	1052	1
2764	1	1053	1
2765	1	1054	1
2766	1	1055	1
2767	1	1059	1
2768	1	1060	1
2769	1	1061	1
2770	1	1062	1
2771	1	1064	1
2772	1	1065	1
2773	1	1066	1
2774	1	1067	1
2775	1	1068	1
2776	1	1069	1
2777	1	1071	1
2778	1	1072	1
2779	1	1074	1
2780	1	1075	1
2781	1	1077	1
2782	1	1078	1
2783	1	1079	1
2784	1	1084	1
2785	1	1087	1
2786	1	1088	1
2787	1	1089	1
2788	1	1090	1
2789	1	1092	1
2790	1	1093	1
2791	1	1095	1
2792	1	1096	1
2793	1	1099	1
2794	1	1100	1
2795	1	1101	1
2796	1	1104	1
2797	1	1106	1
2798	1	1107	1
2799	1	1110	1
2800	1	1112	1
2801	1	1113	1
2802	1	1114	1
2803	1	1115	1
2804	1	1116	1
2805	1	1118	1
2806	1	1119	1
2807	1	1121	1
2808	1	1125	1
2809	1	1127	1
2810	1	1128	1
2811	1	1132	1
2812	1	1134	1
2813	1	1135	1
2814	1	1136	1
2815	1	1137	1
2816	1	1138	1
2817	1	1139	1
2818	1	1142	1
2819	1	1143	1
2820	1	1144	1
2821	1	1146	1
2822	1	1147	1
2823	1	1149	1
2824	1	1150	1
2825	1	1151	1
2826	1	1153	1
2827	1	1154	1
2828	1	1155	1
2829	1	1156	1
2830	1	1157	1
2831	1	1158	1
2832	1	1159	1
2833	1	1160	1
2834	1	1162	1
2835	1	1164	1
2836	1	1165	1
2837	1	1168	1
2838	1	1174	1
2839	1	1175	1
2840	1	1180	1
2841	1	1182	1
2842	1	1184	1
2843	1	1186	1
2844	1	1187	1
2845	1	1188	1
2846	1	1191	1
2847	1	1192	1
2848	1	1193	1
2849	1	1195	1
2850	1	1197	1
2851	1	1198	1
2852	1	1199	1
2853	1	1200	1
2854	1	1204	1
2855	1	1205	1
2856	1	1206	1
2857	1	1208	1
2858	1	1210	1
2859	1	1212	1
2860	1	1213	1
2861	1	1214	1
2862	1	1224	1
2863	1	1227	1
2864	1	1228	1
2865	1	1229	1
2866	1	1234	1
2867	1	1235	1
2868	1	1239	1
2869	1	1241	1
2870	1	1242	1
2871	1	1243	1
2872	1	1245	1
2873	1	1248	1
2874	1	1250	1
2875	1	1251	1
2876	1	1252	1
2877	1	1254	1
2878	1	1256	1
2879	1	1260	1
2880	1	1261	1
2881	1	1262	1
2882	1	1265	1
2883	1	1267	1
2884	1	1268	1
2885	1	1269	1
2886	1	1270	1
2887	1	1271	1
2888	1	1272	1
2889	1	1273	1
2890	1	1274	1
2891	1	1275	1
2892	1	1276	1
2893	1	1277	1
2894	1	1278	1
2895	1	1279	1
2896	1	1280	1
2897	1	1281	1
2898	1	1282	1
2899	1	1283	1
2900	1	1284	1
2901	1	1285	1
2902	1	1286	1
2903	1	1287	1
2904	1	1288	1
2905	1	1289	1
2906	1	1290	1
2907	1	1291	1
2908	1	1292	1
2909	1	1299	1
2910	1	1302	1
2911	1	1305	1
2912	1	1310	1
2913	1	1311	1
2914	1	1317	1
2915	1	1319	1
2916	1	1321	1
2917	1	1322	1
2918	1	1325	1
2919	1	1330	1
2920	1	1335	1
2921	1	1336	1
2922	1	1347	1
2923	1	1350	1
2924	1	1352	1
2925	1	1355	1
2926	1	1362	1
2927	1	1363	1
2928	1	1364	1
2929	1	1365	1
2930	1	1366	1
2931	1	1368	1
2932	1	1371	1
2933	1	1375	1
2934	1	1377	1
2935	1	1378	1
2936	1	1379	1
2937	1	1382	1
2938	1	1384	1
2939	1	1385	1
2940	1	1387	1
2941	1	1388	1
2942	1	1391	1
2943	1	1393	1
2944	1	1398	1
2945	1	1400	1
2946	1	1401	1
2947	1	1407	1
2948	1	1411	1
2949	1	1412	1
2950	1	1415	1
2951	1	1416	1
2952	1	1419	1
2953	1	1423	1
2954	1	1425	1
2955	1	1428	1
2956	1	1431	1
2957	1	1433	1
2958	1	1434	1
2959	1	1441	1
2960	1	1442	1
2961	1	1443	1
2962	1	1444	1
2963	1	1445	1
2964	1	1449	1
2965	1	1452	1
2966	1	1454	1
2967	1	1455	1
2968	1	1458	1
2969	1	1459	1
2970	1	1460	1
2971	1	1465	1
2972	1	1469	1
2973	1	1470	1
2974	1	1471	1
2975	1	1472	1
2976	1	1476	1
2977	1	1482	1
2978	1	1483	1
2979	1	1485	1
2980	1	1490	1
2981	1	1491	1
2982	1	1492	1
2983	1	1493	1
2984	1	1509	1
2985	1	1513	1
2986	1	1515	1
2987	1	1522	1
2988	1	1524	1
2989	1	1525	1
2990	1	1526	1
2991	1	1528	1
2992	1	1530	1
2993	1	1542	1
2994	1	1543	1
2995	1	1553	1
2996	1	1554	1
2997	1	1556	1
2998	1	1562	1
2999	1	1564	1
3000	1	1565	1
3001	1	1566	1
3002	1	1571	1
3003	1	1572	1
3004	1	1574	1
3005	1	1582	1
3006	1	1586	1
3007	1	1587	1
3008	1	1589	1
3009	1	1590	1
3010	1	1592	1
3011	1	1593	1
3012	1	1594	1
3013	1	1596	1
3014	1	1597	1
3015	1	1603	1
3016	1	1604	1
3017	1	1607	1
3018	1	1608	1
3019	1	1609	1
3020	1	1610	1
3021	1	1621	1
3022	1	1623	1
3023	1	1624	1
3024	1	1625	1
3025	1	1626	1
3026	1	1628	1
3027	1	1631	1
3028	1	1632	1
3029	1	1633	1
3030	1	1635	1
3031	1	1637	1
3032	1	1638	1
3033	1	1644	1
3034	1	1649	1
3035	1	1650	1
3036	1	1651	1
3037	1	1652	1
3038	1	1655	1
3039	1	1656	1
3040	1	1657	1
3041	1	1658	1
3042	1	1667	1
3043	1	1668	1
3044	1	1672	1
3045	1	1673	1
3046	1	1675	1
3047	1	1679	1
3048	1	1681	1
3049	1	1685	1
