	drug	disease	value
1550	3	1296	1
1551	3	1297	1
1552	3	1299	1
1553	3	1300	1
1554	3	1325	1
1555	3	1328	1
1556	3	1331	1
1557	3	1333	1
1558	3	1339	1
1559	3	1341	1
1560	3	1348	1
1561	3	1351	1
1562	3	1361	1
1563	3	1362	1
1564	3	1368	1
1565	3	1381	1
1566	3	1386	1
1567	3	1389	1
1568	3	1390	1
1569	3	1404	1
1570	3	1407	1
1571	3	1411	1
1572	3	1422	1
1573	3	1431	1
1574	3	1434	1
1575	3	1445	1
1576	3	1457	1
1577	3	1465	1
1578	3	1467	1
1579	3	1472	1
1580	3	1477	1
1581	3	1482	1
1582	3	1485	1
1583	3	1486	1
1584	3	1487	1
1585	3	1488	1
1586	3	1490	1
1587	3	1491	1
1588	3	1496	1
1589	3	1498	1
1590	3	1499	1
1591	3	1502	1
1592	3	1504	1
1593	3	1508	1
1594	3	1515	1
1595	3	1518	1
1596	3	1521	1
1597	3	1525	1
1598	3	1526	1
1599	3	1530	1
1600	3	1532	1
1601	3	1535	1
1602	3	1536	1
1603	3	1538	1
1604	3	1542	1
1605	3	1543	1
1606	3	1545	1
1607	3	1546	1
1608	3	1551	1
1609	3	1552	1
1610	3	1554	1
1611	3	1556	1
1612	3	1557	1
1613	3	1562	1
1614	3	1577	1
1615	3	1582	1
1616	3	1584	1
1617	3	1585	1
1618	3	1586	1
1619	3	1598	1
1620	3	1599	1
1621	3	1601	1
1622	3	1603	1
1623	3	1608	1
1624	3	1618	1
1625	3	1628	1
1626	3	1642	1
1627	3	1645	1
1628	3	1646	1
1629	3	1648	1
1630	3	1649	1
1631	3	1663	1
1632	3	1668	1
1633	3	1670	1
1634	3	1673	1
1635	3	1677	1
1636	3	1678	1
1637	3	1680	1
1638	3	1682	1
1639	3	1686	1
1640	3	1687	1
1641	3	1692	1
1642	3	1699	1
1643	3	1705	1
1644	3	1711	1
1645	3	1714	1
1646	3	1723	1
1647	3	1724	1
1648	3	1731	1
1649	3	1732	1
1650	3	1741	1
1651	3	1754	1
1652	3	1756	1
1653	3	1757	1
1654	3	1760	1
1655	3	1762	1
1656	3	1763	1
1657	3	1772	1
1658	3	1777	1
1659	3	1778	1
1660	3	1785	1
1661	3	1791	1
1662	3	1792	1
1663	3	1794	1
1664	3	1800	1
1665	3	1812	1
1666	3	1817	1
1667	3	1826	1
1668	3	1831	1
1669	3	1837	1
1670	3	1840	1
1671	3	1841	1
1672	3	1845	1
1673	3	1864	1
1674	3	1866	1
1675	3	1875	1
1676	3	1876	1
1677	3	1883	1
1678	3	1899	1
1679	3	1901	1
1680	3	1910	1
1681	3	1911	1
1682	3	1925	1
1683	3	1949	1
1684	3	1959	1
1685	3	1961	1
1686	3	1983	1
1687	3	2012	1
1688	3	2015	1
1689	3	2032	1
1690	3	2034	1
1691	3	2038	1
1692	3	2043	1
1693	3	2044	1
1694	3	2046	1
1695	3	2049	1
1696	3	2055	1
1697	3	2056	1
1698	3	2057	1
1699	3	2059	1
1700	3	2061	1
1701	3	2064	1
1702	3	2070	1
1703	3	2074	1
1704	3	2075	1
1705	3	2078	1
1706	3	2087	1
1707	3	2103	1
1708	3	2105	1
1709	3	2106	1
1710	3	2113	1
1711	3	2120	1
1712	3	2136	1
1713	3	2152	1
1714	3	2157	1
1715	3	2162	1
1716	3	2170	1
1717	3	2171	1
1718	3	2187	1
1719	3	2192	1
1720	3	2193	1
1721	3	2231	1
1722	3	2236	1
1723	3	2237	1
1724	3	2243	1
1725	3	2255	1
1726	3	2257	1
1727	3	2258	1
1728	3	2261	1
1729	3	2263	1
1730	3	2275	1
1731	3	2303	1
1732	3	2338	1
1733	3	2346	1
1734	3	2352	1
1735	3	2361	1
1736	3	2373	1
1737	3	2376	1
1738	3	2377	1
1739	3	2402	1
1740	3	2404	1
1741	3	2410	1
1742	3	2413	1
1743	3	2429	1
1744	3	2441	1
1745	3	2447	1
1746	3	2455	1
1747	3	2458	1
1748	3	2473	1
1749	3	2477	1
1750	3	2480	1
1751	3	2491	1
1752	3	2518	1
1753	3	2519	1
1754	3	2523	1
1755	3	2558	1
1756	3	2569	1
1757	3	2599	1
1758	3	2606	1
1759	3	2615	1
1760	3	2616	1
1761	3	2622	1
1762	3	2650	1
1763	3	2651	1
1764	3	2660	1
1765	3	2672	1
1766	3	2675	1
1767	3	2679	1
1768	3	2695	1
1769	3	2696	1
1770	3	2700	1
1771	3	2702	1
1772	3	2711	1
1773	3	2714	1
1774	3	2723	1
1775	3	2724	1
1776	3	2735	1
1777	3	2743	1
1778	3	2754	1
1779	3	2776	1
1780	3	2800	1
1781	3	2810	1
1782	3	2814	1
1783	3	2841	1
1784	3	2842	1
1785	3	2845	1
1786	3	2868	1
1787	3	2872	1
1788	3	2883	1
1789	3	2920	1
1790	3	2944	1
1791	3	2959	1
1792	3	2967	1
1793	3	2976	1
1794	3	2977	1
1795	3	2988	1
1796	3	2989	1
1797	3	2999	1
1798	3	3002	1
1799	3	3016	1
1800	3	3092	1
1801	3	3100	1
1802	3	3104	1
1803	3	3105	1
1804	3	3122	1
1805	3	3126	1
1806	3	3127	1
1807	3	3145	1
1808	3	3163	1
1809	3	3164	1
1810	3	3165	1
1811	3	3208	1
1812	3	3209	1
1813	3	3230	1
1814	3	3282	1
1815	3	3301	1
1816	3	3310	1
1817	3	3325	1
1818	3	3330	1
1819	3	3331	1
1820	3	3334	1
1821	3	3338	1
1822	3	3419	1
1823	3	3435	1
1824	3	3438	1
1825	3	3502	1
1826	3	3515	1
1827	3	3522	1
1828	3	3523	1
1829	3	3547	1
1830	3	3633	1
1831	3	3644	1
1832	3	3733	1
1833	3	3751	1
1834	3	3765	1
1835	3	3792	1
1836	3	3796	1
1837	3	3999	1
1838	3	4017	1
1839	3	4018	1
1840	3	4112	1
1841	3	4540	1
1842	3	4541	1
1843	3	4658	1
1844	3	4828	1
1845	3	4829	1
1846	3	4861	1
1847	3	4923	1
1848	3	4925	1
1849	3	5258	1
1850	3	5259	1
1851	3	5581	1
1852	3	5618	1
1853	3	5722	1
1854	3	5723	1
1855	4	698	1
1856	4	699	1
1857	4	701	1
1858	4	704	1
1859	4	705	1
1860	4	709	1
1861	4	711	1
1862	4	715	1
1863	4	718	1
1864	4	719	1
1865	4	721	1
1866	4	725	1
1867	4	726	1
1868	4	729	1
1869	4	731	1
1870	4	733	1
1871	4	735	1
1872	4	736	1
1873	4	737	1
1874	4	739	1
1875	4	740	1
1876	4	741	1
1877	4	744	1
1878	4	746	1
1879	4	753	1
1880	4	758	1
1881	4	761	1
1882	4	768	1
1883	4	773	1
1884	4	775	1
1885	4	784	1
1886	4	786	1
1887	4	794	1
1888	4	796	1
1889	4	800	1
1890	4	801	1
1891	4	803	1
1892	4	805	1
1893	4	806	1
1894	4	812	1
1895	4	813	1
1896	4	821	1
1897	4	829	1
1898	4	831	1
1899	4	834	1
1900	4	837	1
1901	4	846	1
1902	4	862	1
1903	4	865	1
1904	4	868	1
1905	4	869	1
1906	4	873	1
1907	4	878	1
1908	4	879	1
1909	4	882	1
1910	4	898	1
1911	4	900	1
1912	4	910	1
1913	4	911	1
1914	4	914	1
1915	4	920	1
1916	4	921	1
1917	4	928	1
1918	4	930	1
1919	4	932	1
1920	4	934	1
1921	4	940	1
1922	4	942	1
1923	4	944	1
1924	4	950	1
1925	4	952	1
1926	4	954	1
1927	4	965	1
1928	4	966	1
1929	4	979	1
1930	4	991	1
1931	4	995	1
1932	4	996	1
1933	4	997	1
1934	4	999	1
1935	4	1007	1
1936	4	1034	1
1937	4	1041	1
1938	4	1064	1
1939	4	1068	1
1940	4	1069	1
1941	4	1074	1
1942	4	1078	1
1943	4	1081	1
1944	4	1084	1
1945	4	1085	1
1946	4	1087	1
1947	4	1088	1
1948	4	1089	1
1949	4	1091	1
1950	4	1094	1
1951	4	1103	1
1952	4	1104	1
1953	4	1109	1
1954	4	1111	1
1955	4	1113	1
1956	4	1114	1
1957	4	1116	1
1958	4	1119	1
1959	4	1123	1
1960	4	1127	1
1961	4	1143	1
1962	4	1161	1
1963	4	1164	1
1964	4	1170	1
1965	4	1172	1
1966	4	1176	1
1967	4	1179	1
1968	4	1200	1
1969	4	1202	1
1970	4	1217	1
1971	4	1218	1
1972	4	1219	1
1973	4	1221	1
1974	4	1230	1
1975	4	1239	1
1976	4	1245	1
1977	4	1252	1
1978	4	1259	1
1979	4	1270	1
1980	4	1295	1
1981	4	1315	1
1982	4	1325	1
1983	4	1335	1
1984	4	1341	1
1985	4	1346	1
1986	4	1352	1
1987	4	1411	1
1988	4	1416	1
1989	4	1425	1
1990	4	1431	1
1991	4	1434	1
1992	4	1436	1
1993	4	1447	1
1994	4	1450	1
1995	4	1463	1
1996	4	1477	1
1997	4	1487	1
1998	4	1491	1
1999	4	1496	1
2000	4	1502	1
2001	4	1508	1
2002	4	1521	1
2003	4	1539	1
2004	4	1546	1
2005	4	1607	1
2006	4	1608	1
2007	4	1609	1
2008	4	1617	1
2009	4	1618	1
2010	4	1642	1
2011	4	1652	1
2012	4	1654	1
2013	4	1677	1
2014	4	1695	1
2015	4	1723	1
2016	4	1731	1
2017	4	1732	1
2018	4	1733	1
2019	4	1757	1
2020	4	1762	1
2021	4	1777	1
2022	4	1785	1
2023	4	1794	1
2024	4	1801	1
2025	4	1807	1
2026	4	1813	1
2027	4	1835	1
2028	4	1864	1
2029	4	1870	1
2030	4	1878	1
2031	4	1941	1
2032	4	1959	1
2033	4	1961	1
2034	4	2032	1
2035	4	2038	1
2036	4	2170	1
2037	4	2192	1
2038	4	2193	1
2039	4	2236	1
2040	4	2249	1
2041	4	2404	1
2042	4	2438	1
2043	4	2470	1
2044	4	2493	1
2045	4	2714	1
2046	4	2723	1
2047	4	2754	1
2048	4	2978	1
2049	4	2989	1
2050	4	3122	1
2051	4	3127	1
2052	4	3330	1
2053	4	3340	1
2054	4	3532	1
2055	4	3765	1
2056	4	4043	1
2057	4	4111	1
2058	4	4381	1
2059	4	4546	1
2060	4	4721	1
2061	4	4722	1
2062	4	5442	1
2063	4	5443	1
2064	4	5444	1
2065	4	5445	1
2066	5	698	1
2067	5	699	1
2068	5	700	1
2069	5	701	1
2070	5	702	1
2071	5	705	1
2072	5	706	1
2073	5	709	1
2074	5	711	1
2075	5	712	1
2076	5	714	1
2077	5	715	1
2078	5	717	1
2079	5	718	1
2080	5	720	1
2081	5	721	1
2082	5	722	1
2083	5	724	1
2084	5	725	1
2085	5	726	1
2086	5	728	1
2087	5	729	1
2088	5	730	1
2089	5	731	1
2090	5	733	1
2091	5	736	1
2092	5	739	1
2093	5	740	1
2094	5	741	1
2095	5	743	1
2096	5	744	1
2097	5	745	1
2098	5	746	1
2099	5	747	1
2100	5	748	1
2101	5	753	1
2102	5	754	1
2103	5	755	1
2104	5	757	1
2105	5	761	1
2106	5	762	1
2107	5	763	1
2108	5	766	1
2109	5	768	1
2110	5	770	1
2111	5	771	1
2112	5	773	1
2113	5	775	1
2114	5	780	1
2115	5	783	1
2116	5	784	1
2117	5	786	1
2118	5	787	1
2119	5	788	1
2120	5	792	1
2121	5	793	1
2122	5	794	1
2123	5	795	1
2124	5	796	1
2125	5	797	1
2126	5	799	1
2127	5	800	1
2128	5	801	1
2129	5	802	1
2130	5	804	1
2131	5	805	1
2132	5	806	1
2133	5	807	1
2134	5	810	1
2135	5	811	1
2136	5	812	1
2137	5	813	1
2138	5	816	1
2139	5	818	1
2140	5	820	1
2141	5	821	1
2142	5	822	1
2143	5	826	1
2144	5	827	1
2145	5	828	1
2146	5	837	1
2147	5	841	1
2148	5	844	1
2149	5	846	1
2150	5	847	1
2151	5	851	1
2152	5	858	1
2153	5	865	1
2154	5	867	1
2155	5	868	1
2156	5	869	1
2157	5	872	1
2158	5	877	1
2159	5	878	1
2160	5	879	1
2161	5	880	1
2162	5	881	1
2163	5	883	1
2164	5	884	1
2165	5	885	1
2166	5	886	1
2167	5	888	1
2168	5	898	1
2169	5	899	1
2170	5	907	1
2171	5	910	1
2172	5	911	1
2173	5	912	1
2174	5	913	1
2175	5	914	1
2176	5	915	1
2177	5	919	1
2178	5	920	1
2179	5	921	1
2180	5	922	1
2181	5	924	1
2182	5	930	1
2183	5	931	1
2184	5	932	1
2185	5	933	1
2186	5	934	1
2187	5	935	1
2188	5	936	1
2189	5	937	1
2190	5	938	1
2191	5	939	1
2192	5	940	1
2193	5	942	1
2194	5	944	1
2195	5	947	1
2196	5	949	1
2197	5	950	1
2198	5	951	1
2199	5	954	1
2200	5	957	1
2201	5	960	1
2202	5	961	1
2203	5	968	1
2204	5	969	1
2205	5	972	1
2206	5	975	1
2207	5	977	1
2208	5	981	1
2209	5	985	1
2210	5	988	1
2211	5	989	1
2212	5	995	1
2213	5	997	1
2214	5	998	1
2215	5	999	1
2216	5	1000	1
2217	5	1001	1
2218	5	1004	1
2219	5	1007	1
2220	5	1012	1
2221	5	1015	1
2222	5	1016	1
2223	5	1021	1
2224	5	1026	1
2225	5	1027	1
2226	5	1028	1
2227	5	1030	1
2228	5	1034	1
2229	5	1036	1
2230	5	1037	1
2231	5	1038	1
2232	5	1043	1
2233	5	1046	1
2234	5	1047	1
2235	5	1049	1
2236	5	1050	1
2237	5	1054	1
2238	5	1055	1
2239	5	1056	1
2240	5	1057	1
2241	5	1062	1
2242	5	1064	1
2243	5	1067	1
2244	5	1069	1
2245	5	1070	1
2246	5	1071	1
2247	5	1075	1
2248	5	1077	1
2249	5	1078	1
2250	5	1079	1
2251	5	1081	1
2252	5	1082	1
2253	5	1085	1
2254	5	1086	1
2255	5	1087	1
2256	5	1091	1
2257	5	1093	1
2258	5	1094	1
2259	5	1095	1
2260	5	1097	1
2261	5	1098	1
2262	5	1100	1
2263	5	1103	1
2264	5	1109	1
2265	5	1112	1
2266	5	1114	1
2267	5	1115	1
2268	5	1116	1
2269	5	1117	1
2270	5	1118	1
2271	5	1119	1
2272	5	1120	1
2273	5	1123	1
2274	5	1124	1
2275	5	1135	1
2276	5	1139	1
2277	5	1145	1
2278	5	1147	1
2279	5	1154	1
2280	5	1161	1
2281	5	1164	1
2282	5	1176	1
2283	5	1185	1
2284	5	1205	1
2285	5	1207	1
2286	5	1211	1
2287	5	1219	1
2288	5	1220	1
2289	5	1230	1
2290	5	1239	1
2291	5	1253	1
2292	5	1256	1
2293	5	1258	1
2294	5	1259	1
2295	5	1261	1
2296	5	1266	1
2297	5	1268	1
2298	5	1270	1
2299	5	1273	1
2300	5	1274	1
2301	5	1275	1
2302	5	1279	1
2303	5	1281	1
2304	5	1289	1
2305	5	1295	1
2306	5	1296	1
2307	5	1299	1
2308	5	1310	1
2309	5	1314	1
2310	5	1315	1
2311	5	1324	1
2312	5	1325	1
2313	5	1331	1
2314	5	1333	1
2315	5	1339	1
2316	5	1341	1
2317	5	1362	1
2318	5	1380	1
2319	5	1381	1
2320	5	1389	1
2321	5	1390	1
2322	5	1407	1
2323	5	1411	1
2324	5	1431	1
2325	5	1434	1
2326	5	1445	1
2327	5	1446	1
2328	5	1457	1
2329	5	1467	1
2330	5	1470	1
2331	5	1477	1
2332	5	1482	1
2333	5	1486	1
2334	5	1487	1
2335	5	1489	1
2336	5	1490	1
2337	5	1491	1
2338	5	1496	1
2339	5	1498	1
2340	5	1499	1
2341	5	1502	1
2342	5	1504	1
2343	5	1508	1
2344	5	1514	1
2345	5	1516	1
2346	5	1518	1
2347	5	1520	1
2348	5	1521	1
2349	5	1525	1
2350	5	1528	1
2351	5	1531	1
2352	5	1532	1
2353	5	1535	1
2354	5	1538	1
2355	5	1542	1
2356	5	1543	1
2357	5	1546	1
2358	5	1548	1
2359	5	1552	1
2360	5	1554	1
2361	5	1556	1
2362	5	1562	1
2363	5	1566	1
2364	5	1582	1
2365	5	1583	1
2366	5	1584	1
2367	5	1585	1
2368	5	1586	1
2369	5	1595	1
2370	5	1598	1
2371	5	1599	1
2372	5	1601	1
2373	5	1603	1
2374	5	1605	1
2375	5	1607	1
2376	5	1624	1
2377	5	1628	1
2378	5	1633	1
2379	5	1635	1
2380	5	1642	1
2381	5	1644	1
2382	5	1646	1
2383	5	1648	1
2384	5	1649	1
2385	5	1659	1
2386	5	1667	1
2387	5	1678	1
2388	5	1680	1
2389	5	1687	1
2390	5	1688	1
2391	5	1689	1
2392	5	1692	1
2393	5	1711	1
2394	5	1714	1
2395	5	1721	1
2396	5	1723	1
2397	5	1724	1
2398	5	1731	1
2399	5	1732	1
2400	5	1754	1
2401	5	1755	1
2402	5	1756	1
2403	5	1757	1
2404	5	1758	1
2405	5	1762	1
2406	5	1764	1
2407	5	1777	1
2408	5	1778	1
2409	5	1779	1
2410	5	1784	1
2411	5	1790	1
2412	5	1791	1
2413	5	1792	1
2414	5	1794	1
2415	5	1805	1
2416	5	1811	1
2417	5	1815	1
2418	5	1817	1
2419	5	1825	1
2420	5	1826	1
2421	5	1831	1
2422	5	1837	1
2423	5	1840	1
2424	5	1845	1
2425	5	1864	1
2426	5	1866	1
2427	5	1869	1
2428	5	1875	1
2429	5	1876	1
2430	5	1883	1
2431	5	1895	1
2432	5	1897	1
2433	5	1899	1
2434	5	1901	1
2435	5	1909	1
2436	5	1910	1
2437	5	1911	1
2438	5	1912	1
2439	5	1915	1
2440	5	1925	1
2441	5	1940	1
2442	5	1949	1
2443	5	1958	1
2444	5	1961	1
2445	5	1983	1
2446	5	1984	1
2447	5	1985	1
2448	5	1986	1
2449	5	1998	1
2450	5	2013	1
2451	5	2015	1
2452	5	2025	1
2453	5	2026	1
2454	5	2031	1
2455	5	2032	1
2456	5	2043	1
2457	5	2044	1
2458	5	2045	1
2459	5	2046	1
2460	5	2055	1
2461	5	2056	1
2462	5	2057	1
2463	5	2059	1
2464	5	2061	1
2465	5	2070	1
2466	5	2071	1
2467	5	2075	1
2468	5	2087	1
2469	5	2101	1
2470	5	2103	1
2471	5	2105	1
2472	5	2106	1
2473	5	2113	1
2474	5	2120	1
2475	5	2136	1
2476	5	2152	1
2477	5	2159	1
2478	5	2162	1
2479	5	2165	1
2480	5	2170	1
2481	5	2171	1
2482	5	2173	1
2483	5	2183	1
2484	5	2190	1
2485	5	2192	1
2486	5	2231	1
2487	5	2243	1
2488	5	2244	1
2489	5	2255	1
2490	5	2256	1
2491	5	2257	1
2492	5	2258	1
2493	5	2261	1
2494	5	2263	1
2495	5	2266	1
2496	5	2271	1
2497	5	2275	1
2498	5	2278	1
2499	5	2289	1
2500	5	2301	1
2501	5	2303	1
2502	5	2323	1
2503	5	2338	1
2504	5	2352	1
2505	5	2361	1
2506	5	2367	1
2507	5	2373	1
2508	5	2402	1
2509	5	2404	1
2510	5	2410	1
2511	5	2416	1
2512	5	2441	1
2513	5	2445	1
2514	5	2447	1
2515	5	2459	1
2516	5	2467	1
2517	5	2478	1
2518	5	2482	1
2519	5	2489	1
2520	5	2491	1
2521	5	2523	1
2522	5	2539	1
2523	5	2558	1
2524	5	2569	1
2525	5	2599	1
2526	5	2606	1
2527	5	2611	1
2528	5	2615	1
2529	5	2622	1
2530	5	2625	1
2531	5	2627	1
2532	5	2633	1
2533	5	2651	1
2534	5	2660	1
2535	5	2673	1
2536	5	2675	1
2537	5	2710	1
2538	5	2719	1
2539	5	2721	1
2540	5	2743	1
2541	5	2769	1
2542	5	2774	1
2543	5	2776	1
2544	5	2789	1
2545	5	2791	1
2546	5	2810	1
2547	5	2814	1
2548	5	2825	1
2549	5	2830	1
2550	5	2841	1
2551	5	2842	1
2552	5	2845	1
2553	5	2879	1
2554	5	2883	1
2555	5	2892	1
2556	5	2919	1
2557	5	2923	1
2558	5	2938	1
2559	5	2959	1
2560	5	2960	1
2561	5	2967	1
2562	5	2976	1
2563	5	2988	1
2564	5	2996	1
2565	5	3002	1
2566	5	3092	1
2567	5	3097	1
2568	5	3145	1
2569	5	3164	1
2570	5	3243	1
2571	5	3249	1
2572	5	3255	1
2573	5	3296	1
2574	5	3316	1
2575	5	3325	1
2576	5	3330	1
2577	5	3362	1
2578	5	3368	1
2579	5	3400	1
2580	5	3435	1
2581	5	3438	1
2582	5	3440	1
2583	5	3447	1
2584	5	3468	1
2585	5	3498	1
2586	5	3507	1
2587	5	3512	1
2588	5	3513	1
2589	5	3514	1
2590	5	3515	1
2591	5	3516	1
2592	5	3517	1
2593	5	3518	1
2594	5	3519	1
2595	5	3520	1
2596	5	3531	1
2597	5	3583	1
2598	5	3607	1
2599	5	3654	1
2600	5	3655	1
2601	5	3751	1
2602	5	3765	1
2603	5	3790	1
2604	5	4017	1
2605	5	4019	1
2606	5	4027	1
2607	5	4071	1
2608	5	4072	1
2609	5	4073	1
2610	5	4112	1
2611	5	4256	1
2612	5	4558	1
2613	5	4658	1
2614	5	4754	1
2615	5	4926	1
2616	5	4969	1
2617	5	4977	1
2618	5	4978	1
2619	5	5063	1
2620	5	5371	1
2621	5	5466	1
2622	5	5497	1
2623	5	5560	1
2624	5	5618	1
2625	5	5637	1
2626	5	5663	1
2627	5	5670	1
2628	5	5679	1
2629	5	5680	1
2630	5	5681	1
2631	5	5682	1
2632	6	698	1
2633	6	699	1
2634	6	701	1
2635	6	702	1
2636	6	705	1
2637	6	706	1
2638	6	709	1
2639	6	711	1
2640	6	712	1
2641	6	714	1
2642	6	720	1
2643	6	721	1
2644	6	722	1
2645	6	725	1
2646	6	728	1
2647	6	731	1
2648	6	733	1
2649	6	736	1
2650	6	739	1
2651	6	741	1
2652	6	742	1
2653	6	743	1
2654	6	744	1
2655	6	745	1
2656	6	746	1
2657	6	748	1
2658	6	753	1
2659	6	754	1
2660	6	757	1
2661	6	762	1
2662	6	766	1
2663	6	768	1
2664	6	770	1
2665	6	771	1
2666	6	773	1
2667	6	780	1
2668	6	783	1
2669	6	784	1
2670	6	786	1
2671	6	787	1
2672	6	792	1
2673	6	793	1
2674	6	794	1
2675	6	795	1
2676	6	797	1
2677	6	799	1
2678	6	800	1
2679	6	801	1
2680	6	802	1
2681	6	805	1
2682	6	806	1
2683	6	810	1
2684	6	811	1
2685	6	813	1
2686	6	816	1
2687	6	820	1
2688	6	821	1
2689	6	822	1
2690	6	827	1
2691	6	837	1
2692	6	841	1
2693	6	847	1
2694	6	851	1
2695	6	854	1
2696	6	867	1
2697	6	868	1
2698	6	869	1
2699	6	872	1
2700	6	877	1
2701	6	878	1
2702	6	879	1
2703	6	881	1
2704	6	883	1
2705	6	884	1
2706	6	887	1
2707	6	888	1
2708	6	897	1
2709	6	898	1
2710	6	899	1
2711	6	901	1
2712	6	907	1
2713	6	910	1
2714	6	911	1
2715	6	913	1
2716	6	914	1
2717	6	915	1
2718	6	919	1
2719	6	920	1
2720	6	924	1
2721	6	925	1
2722	6	930	1
2723	6	931	1
2724	6	932	1
2725	6	935	1
2726	6	936	1
2727	6	940	1
2728	6	942	1
2729	6	947	1
2730	6	950	1
2731	6	951	1
2732	6	957	1
2733	6	968	1
2734	6	969	1
2735	6	977	1
2736	6	981	1
2737	6	988	1
2738	6	989	1
2739	6	995	1
2740	6	997	1
2741	6	998	1
2742	6	999	1
2743	6	1007	1
2744	6	1012	1
2745	6	1016	1
2746	6	1028	1
2747	6	1030	1
2748	6	1034	1
2749	6	1037	1
2750	6	1038	1
2751	6	1040	1
2752	6	1046	1
2753	6	1047	1
2754	6	1050	1
2755	6	1056	1
2756	6	1064	1
2757	6	1066	1
2758	6	1067	1
2759	6	1069	1
2760	6	1070	1
2761	6	1071	1
2762	6	1072	1
2763	6	1074	1
2764	6	1075	1
2765	6	1077	1
2766	6	1078	1
2767	6	1081	1
2768	6	1082	1
2769	6	1085	1
2770	6	1086	1
2771	6	1087	1
2772	6	1091	1
2773	6	1093	1
2774	6	1094	1
2775	6	1098	1
2776	6	1101	1
2777	6	1103	1
2778	6	1108	1
2779	6	1111	1
2780	6	1112	1
2781	6	1114	1
2782	6	1115	1
2783	6	1116	1
2784	6	1119	1
2785	6	1135	1
2786	6	1145	1
2787	6	1147	1
2788	6	1154	1
2789	6	1155	1
2790	6	1156	1
2791	6	1161	1
2792	6	1164	1
2793	6	1176	1
2794	6	1185	1
2795	6	1205	1
2796	6	1207	1
2797	6	1208	1
2798	6	1211	1
2799	6	1219	1
2800	6	1220	1
2801	6	1239	1
2802	6	1259	1
2803	6	1269	1
2804	6	1270	1
2805	6	1274	1
2806	6	1275	1
2807	6	1279	1
2808	6	1286	1
2809	6	1295	1
2810	6	1297	1
2811	6	1299	1
2812	6	1331	1
2813	6	1351	1
2814	6	1361	1
2815	6	1362	1
2816	6	1386	1
2817	6	1389	1
2818	6	1390	1
2819	6	1407	1
2820	6	1411	1
2821	6	1431	1
2822	6	1437	1
2823	6	1457	1
2824	6	1467	1
2825	6	1469	1
2826	6	1472	1
2827	6	1477	1
2828	6	1482	1
2829	6	1486	1
2830	6	1490	1
2831	6	1491	1
2832	6	1496	1
2833	6	1498	1
2834	6	1499	1
2835	6	1502	1
2836	6	1525	1
2837	6	1532	1
2838	6	1535	1
2839	6	1536	1
2840	6	1542	1
2841	6	1543	1
2842	6	1546	1
2843	6	1548	1
2844	6	1552	1
2845	6	1554	1
2846	6	1556	1
2847	6	1562	1
2848	6	1566	1
2849	6	1584	1
2850	6	1590	1
2851	6	1595	1
2852	6	1598	1
2853	6	1605	1
2854	6	1607	1
2855	6	1642	1
2856	6	1648	1
2857	6	1649	1
2858	6	1659	1
2859	6	1666	1
2860	6	1680	1
2861	6	1687	1
2862	6	1689	1
2863	6	1692	1
2864	6	1754	1
2865	6	1755	1
2866	6	1757	1
2867	6	1758	1
2868	6	1762	1
2869	6	1764	1
2870	6	1767	1
2871	6	1779	1
2872	6	1792	1
2873	6	1817	1
2874	6	1821	1
2875	6	1825	1
2876	6	1826	1
2877	6	1845	1
2878	6	1864	1
2879	6	1866	1
2880	6	1869	1
2881	6	1880	1
2882	6	1883	1
2883	6	1899	1
2884	6	1911	1
2885	6	1912	1
2886	6	1949	1
2887	6	1958	1
2888	6	1983	1
2889	6	1985	1
2890	6	1998	1
2891	6	2015	1
2892	6	2032	1
2893	6	2043	1
2894	6	2044	1
2895	6	2045	1
2896	6	2046	1
2897	6	2055	1
2898	6	2057	1
2899	6	2061	1
2900	6	2070	1
2901	6	2074	1
2902	6	2078	1
2903	6	2113	1
2904	6	2130	1
2905	6	2147	1
2906	6	2152	1
2907	6	2170	1
2908	6	2171	1
2909	6	2183	1
2910	6	2185	1
2911	6	2192	1
2912	6	2231	1
2913	6	2243	1
2914	6	2244	1
2915	6	2266	1
2916	6	2275	1
2917	6	2338	1
2918	6	2348	1
2919	6	2361	1
2920	6	2413	1
2921	6	2447	1
2922	6	2467	1
2923	6	2489	1
2924	6	2491	1
2925	6	2519	1
2926	6	2523	1
2927	6	2539	1
2928	6	2599	1
2929	6	2604	1
2930	6	2606	1
2931	6	2607	1
2932	6	2611	1
2933	6	2615	1
2934	6	2622	1
2935	6	2636	1
2936	6	2658	1
2937	6	2675	1
2938	6	2694	1
2939	6	2702	1
2940	6	2710	1
2941	6	2776	1
2942	6	2789	1
2943	6	2795	1
2944	6	2814	1
2945	6	2825	1
2946	6	2830	1
2947	6	2845	1
2948	6	2892	1
2949	6	2959	1
2950	6	2960	1
2951	6	2976	1
2952	6	2977	1
2953	6	2988	1
2954	6	3002	1
2955	6	3051	1
2956	6	3092	1
2957	6	3127	1
2958	6	3180	1
2959	6	3243	1
2960	6	3244	1
2961	6	3245	1
2962	6	3246	1
2963	6	3247	1
2964	6	3249	1
2965	6	3250	1
2966	6	3253	1
2967	6	3255	1
2968	6	3292	1
2969	6	3296	1
2970	6	3316	1
2971	6	3325	1
2972	6	3330	1
2973	6	3332	1
2974	6	3333	1
2975	6	3334	1
2976	6	3621	1
2977	6	3633	1
2978	6	3644	1
2979	6	3751	1
2980	6	3896	1
2981	6	3897	1
2982	6	3898	1
